playerid,schoolid,yearid_x,schoolname,schoolcity,schoolstate,schoolnick,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,yearid,teamid_x,lgid_x,g_all,gs,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,teamid_y,lgid_y,salary
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2008,LAN,NL,4,1.0,4,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,1.0,,,
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2009,LAN,NL,8,2.0,8,7,0,7,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,,
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2010,LAN,NL,44,34.0,44,43,0,43,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,,
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2011,LAN,NL,31,25.0,31,29,0,29,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,421000.0
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2012,LAN,NL,133,128.0,133,131,0,131,0,0,0,0,0,0,0,0,0.0,3.0,0.0,LAN,NL,490000.0
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2013,LAN,NL,115,109.0,115,113,0,113,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,2000000.0
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2014,LAN,NL,93,89.0,93,92,0,92,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,3550000.0
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2015,LAN,NL,63,55.0,63,62,0,62,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,4250000.0
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2016,LAN,NL,53,42.0,53,46,0,46,0,0,0,0,0,0,0,0,0.0,9.0,0.0,LAN,NL,4500000.0
ellisaj01,austinpeay,2000,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2016,PHI,NL,11,8.0,11,11,0,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAN,NL,4500000.0
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2008,LAN,NL,4,1.0,4,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,1.0,,,
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2009,LAN,NL,8,2.0,8,7,0,7,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,,
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2010,LAN,NL,44,34.0,44,43,0,43,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,,
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2011,LAN,NL,31,25.0,31,29,0,29,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,421000.0
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2012,LAN,NL,133,128.0,133,131,0,131,0,0,0,0,0,0,0,0,0.0,3.0,0.0,LAN,NL,490000.0
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2013,LAN,NL,115,109.0,115,113,0,113,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,2000000.0
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2014,LAN,NL,93,89.0,93,92,0,92,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,3550000.0
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2015,LAN,NL,63,55.0,63,62,0,62,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,4250000.0
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2016,LAN,NL,53,42.0,53,46,0,46,0,0,0,0,0,0,0,0,0.0,9.0,0.0,LAN,NL,4500000.0
ellisaj01,austinpeay,2001,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2016,PHI,NL,11,8.0,11,11,0,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAN,NL,4500000.0
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2008,LAN,NL,4,1.0,4,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,1.0,,,
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2009,LAN,NL,8,2.0,8,7,0,7,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,,
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2010,LAN,NL,44,34.0,44,43,0,43,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,,
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2011,LAN,NL,31,25.0,31,29,0,29,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,421000.0
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2012,LAN,NL,133,128.0,133,131,0,131,0,0,0,0,0,0,0,0,0.0,3.0,0.0,LAN,NL,490000.0
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2013,LAN,NL,115,109.0,115,113,0,113,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,2000000.0
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2014,LAN,NL,93,89.0,93,92,0,92,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,3550000.0
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2015,LAN,NL,63,55.0,63,62,0,62,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,4250000.0
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2016,LAN,NL,53,42.0,53,46,0,46,0,0,0,0,0,0,0,0,0.0,9.0,0.0,LAN,NL,4500000.0
ellisaj01,austinpeay,2002,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2016,PHI,NL,11,8.0,11,11,0,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAN,NL,4500000.0
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2008,LAN,NL,4,1.0,4,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,1.0,,,
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2009,LAN,NL,8,2.0,8,7,0,7,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,,
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2010,LAN,NL,44,34.0,44,43,0,43,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,,
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2011,LAN,NL,31,25.0,31,29,0,29,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,421000.0
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2012,LAN,NL,133,128.0,133,131,0,131,0,0,0,0,0,0,0,0,0.0,3.0,0.0,LAN,NL,490000.0
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2013,LAN,NL,115,109.0,115,113,0,113,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,2000000.0
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2014,LAN,NL,93,89.0,93,92,0,92,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,3550000.0
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2015,LAN,NL,63,55.0,63,62,0,62,0,0,0,0,0,0,0,0,0.0,2.0,0.0,LAN,NL,4250000.0
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2016,LAN,NL,53,42.0,53,46,0,46,0,0,0,0,0,0,0,0,0.0,9.0,0.0,LAN,NL,4500000.0
ellisaj01,austinpeay,2003,Austin Peay State University,Clarksville,TN,USA,1981.0,4.0,9.0,USA,MO,Cape Girardeau,,,,,,,A. J.,Ellis,Andrew James,225.0,74.0,R,R,2008-09-15,2016-09-29,ellia001,ellisaj01,2016,PHI,NL,11,8.0,11,11,0,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAN,NL,4500000.0
embresl01,vandy,1921,Vanderbilt University,Nashville,TN,USA,1901.0,8.0,17.0,USA,TN,Columbia,1947.0,10.0,10.0,USA,TN,Belle Meade,Slim,Embry,Charles Akin,184.0,74.0,R,R,1923-10-01,1923-10-01,embrs101,embresl01,1923,CHA,AL,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
embresl01,vandy,1922,Vanderbilt University,Nashville,TN,USA,1901.0,8.0,17.0,USA,TN,Columbia,1947.0,10.0,10.0,USA,TN,Belle Meade,Slim,Embry,Charles Akin,184.0,74.0,R,R,1923-10-01,1923-10-01,embrs101,embresl01,1923,CHA,AL,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
embresl01,vandy,1923,Vanderbilt University,Nashville,TN,USA,1901.0,8.0,17.0,USA,TN,Columbia,1947.0,10.0,10.0,USA,TN,Belle Meade,Slim,Embry,Charles Akin,184.0,74.0,R,R,1923-10-01,1923-10-01,embrs101,embresl01,1923,CHA,AL,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
ewingsa01,tennessee,1968,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1973,CHA,AL,11,4.0,11,4,0,0,4,0,0,0,0,0,0,0,0.0,7.0,0.0,,,
ewingsa01,tennessee,1968,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1976,CHA,AL,19,10.0,19,1,0,0,1,0,0,0,0,0,0,0,12.0,8.0,0.0,,,
ewingsa01,tennessee,1968,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1977,TOR,AL,97,64.0,97,48,0,0,2,0,0,0,15,0,32,46,27.0,30.0,1.0,,,
ewingsa01,tennessee,1968,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1978,TOR,AL,40,9.0,40,3,0,0,0,0,0,0,0,0,3,3,9.0,30.0,0.0,,,
ewingsa01,tennessee,1969,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1973,CHA,AL,11,4.0,11,4,0,0,4,0,0,0,0,0,0,0,0.0,7.0,0.0,,,
ewingsa01,tennessee,1969,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1976,CHA,AL,19,10.0,19,1,0,0,1,0,0,0,0,0,0,0,12.0,8.0,0.0,,,
ewingsa01,tennessee,1969,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1977,TOR,AL,97,64.0,97,48,0,0,2,0,0,0,15,0,32,46,27.0,30.0,1.0,,,
ewingsa01,tennessee,1969,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1978,TOR,AL,40,9.0,40,3,0,0,0,0,0,0,0,0,3,3,9.0,30.0,0.0,,,
ewingsa01,tennessee,1970,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1973,CHA,AL,11,4.0,11,4,0,0,4,0,0,0,0,0,0,0,0.0,7.0,0.0,,,
ewingsa01,tennessee,1970,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1976,CHA,AL,19,10.0,19,1,0,0,1,0,0,0,0,0,0,0,12.0,8.0,0.0,,,
ewingsa01,tennessee,1970,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1977,TOR,AL,97,64.0,97,48,0,0,2,0,0,0,15,0,32,46,27.0,30.0,1.0,,,
ewingsa01,tennessee,1970,University of Tennessee,Knoxville,TN,USA,1949.0,4.0,9.0,USA,TN,Lewisburg,,,,,,,Sam,Ewing,Samuel James,200.0,75.0,L,L,1973-09-11,1978-10-01,ewins101,ewingsa01,1978,TOR,AL,40,9.0,40,3,0,0,0,0,0,0,0,0,3,3,9.0,30.0,0.0,,,
farmeja01,cumbrlndtn,1913,Cumberland University,Lebanon,TN,USA,1892.0,7.0,14.0,USA,TN,Granville,1970.0,5.0,21.0,USA,LA,Columbia,Jack,Farmer,Floyd Haskell,180.0,72.0,R,R,1916-07-08,1918-08-04,farmj101,farmeja01,1916,PIT,NL,55,43.0,55,48,0,0,0,31,1,5,9,0,6,15,0.0,9.0,0.0,,,
farmeja01,cumbrlndtn,1913,Cumberland University,Lebanon,TN,USA,1892.0,7.0,14.0,USA,TN,Granville,1970.0,5.0,21.0,USA,LA,Columbia,Jack,Farmer,Floyd Haskell,180.0,72.0,R,R,1916-07-08,1918-08-04,farmj101,farmeja01,1918,CLE,AL,7,1.0,7,3,0,0,0,0,0,0,2,0,1,3,0.0,4.0,0.0,,,
farmeja01,cumbrlndtn,1914,Cumberland University,Lebanon,TN,USA,1892.0,7.0,14.0,USA,TN,Granville,1970.0,5.0,21.0,USA,LA,Columbia,Jack,Farmer,Floyd Haskell,180.0,72.0,R,R,1916-07-08,1918-08-04,farmj101,farmeja01,1916,PIT,NL,55,43.0,55,48,0,0,0,31,1,5,9,0,6,15,0.0,9.0,0.0,,,
farmeja01,cumbrlndtn,1914,Cumberland University,Lebanon,TN,USA,1892.0,7.0,14.0,USA,TN,Granville,1970.0,5.0,21.0,USA,LA,Columbia,Jack,Farmer,Floyd Haskell,180.0,72.0,R,R,1916-07-08,1918-08-04,farmj101,farmeja01,1918,CLE,AL,7,1.0,7,3,0,0,0,0,0,0,2,0,1,3,0.0,4.0,0.0,,,
farreke01,freedhrdmn,1933,Freed-Hardeman University,Henderson,TN,USA,1913.0,9.0,3.0,USA,TN,Leapwood,1975.0,12.0,17.0,USA,TN,Nashville,Kerby,Farrell,Major Kerby,172.0,71.0,L,L,1943-04-24,1945-09-23,farrk101,farreke01,1943,BSN,NL,85,67.0,85,74,5,0,69,0,0,0,0,0,0,0,0.0,2.0,0.0,,,
farreke01,freedhrdmn,1933,Freed-Hardeman University,Henderson,TN,USA,1913.0,9.0,3.0,USA,TN,Leapwood,1975.0,12.0,17.0,USA,TN,Nashville,Kerby,Farrell,Major Kerby,172.0,71.0,L,L,1943-04-24,1945-09-23,farrk101,farreke01,1945,CHA,AL,103,95.0,103,97,0,0,97,0,0,0,0,0,0,0,0.0,3.0,0.0,,,
farreke01,freedhrdmn,1934,Freed-Hardeman University,Henderson,TN,USA,1913.0,9.0,3.0,USA,TN,Leapwood,1975.0,12.0,17.0,USA,TN,Nashville,Kerby,Farrell,Major Kerby,172.0,71.0,L,L,1943-04-24,1945-09-23,farrk101,farreke01,1943,BSN,NL,85,67.0,85,74,5,0,69,0,0,0,0,0,0,0,0.0,2.0,0.0,,,
farreke01,freedhrdmn,1934,Freed-Hardeman University,Henderson,TN,USA,1913.0,9.0,3.0,USA,TN,Leapwood,1975.0,12.0,17.0,USA,TN,Nashville,Kerby,Farrell,Major Kerby,172.0,71.0,L,L,1943-04-24,1945-09-23,farrk101,farreke01,1945,CHA,AL,103,95.0,103,97,0,0,97,0,0,0,0,0,0,0,0.0,3.0,0.0,,,
flahery01,vandy,2006,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2012,BAL,AL,77,42.0,77,71,0,0,3,28,17,1,7,0,17,24,1.0,10.0,6.0,BAL,AL,480000.0
flahery01,vandy,2006,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2013,BAL,AL,85,69.0,85,78,0,0,4,65,7,9,0,0,0,0,4.0,10.0,0.0,BAL,AL,493500.0
flahery01,vandy,2006,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2014,BAL,AL,102,78.0,102,99,0,0,3,30,43,29,1,0,1,2,0.0,3.0,1.0,BAL,AL,512500.0
flahery01,vandy,2006,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2015,BAL,AL,91,81.0,91,90,0,0,11,56,8,15,1,0,5,6,0.0,2.0,3.0,BAL,AL,1075000.0
flahery01,vandy,2006,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2016,BAL,AL,74,42.0,74,70,1,0,7,1,40,13,3,0,6,9,0.0,7.0,3.0,BAL,AL,1500000.0
flahery01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2012,BAL,AL,77,42.0,77,71,0,0,3,28,17,1,7,0,17,24,1.0,10.0,6.0,BAL,AL,480000.0
flahery01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2013,BAL,AL,85,69.0,85,78,0,0,4,65,7,9,0,0,0,0,4.0,10.0,0.0,BAL,AL,493500.0
flahery01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2014,BAL,AL,102,78.0,102,99,0,0,3,30,43,29,1,0,1,2,0.0,3.0,1.0,BAL,AL,512500.0
flahery01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2015,BAL,AL,91,81.0,91,90,0,0,11,56,8,15,1,0,5,6,0.0,2.0,3.0,BAL,AL,1075000.0
flahery01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2016,BAL,AL,74,42.0,74,70,1,0,7,1,40,13,3,0,6,9,0.0,7.0,3.0,BAL,AL,1500000.0
flahery01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1986.0,7.0,27.0,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,220.0,75.0,L,R,2012-04-07,2016-09-28,flahr001,flahery01,2012,BAL,AL,77,42.0,77,71,0,0,3,28,17,1,7,0,17,24,1.0,10.0,6.0,BAL,AL,480000.0
